embedding_month,return_month,lag_months,sample,model,variance_r2,r2,ridge_alpha,n_train,n_test,mse
2023-08,2023-09,1,All supplied returns,Mean only,0.0,-0.0630095874420688,,125,29,0.0019603617471791
2023-08,2023-09,1,All supplied returns,Industry,-0.2223266173828098,-0.3478212503072317,100.0,125,29,0.0024856005555843
2023-08,2023-09,1,All supplied returns,Ownership controls,-0.2056760810032805,-0.279861855574687,1.0,125,29,0.0023602724312014
2023-08,2023-09,1,All supplied returns,Binary factors,-0.0191389343510339,-0.0834974483403923,1000.0,125,29,0.0019981446790182
2023-08,2023-09,1,All supplied returns,Rank factors,-0.2238426381699023,-0.2807965909400298,100.0,125,29,0.0023619962345195
2023-08,2023-09,1,All supplied returns,Log holdings zero,-0.0278206196157806,-0.0789794186738306,1000.0,125,29,0.0019898127009856
2023-08,2023-09,1,All supplied returns,Log holdings minimum,-0.0312151035343177,-0.1144689351709566,100.0,125,29,0.0020552611140468
2023-08,2023-09,1,All supplied returns,Word2Vec,0.0789829566140092,0.0336917329552574,100.0,125,29,0.0017820288594534
2023-08,2023-09,1,All supplied returns,Rank factors 16,-0.1183014625821883,-0.1779171580491432,100.0,125,29,0.0021722699073129
2023-08,2023-09,1,All supplied returns,Rank factors 64,-0.0409432603164918,-0.1116163554420193,1000.0,125,29,0.0020500004952834
2023-08,2023-09,1,Exclude absolute returns above 50%,Mean only,0.0,-0.0630095874420688,,125,29,0.0019603617471791
2023-08,2023-09,1,Exclude absolute returns above 50%,Industry,-0.2223266173828098,-0.3478212503072317,100.0,125,29,0.0024856005555843
2023-08,2023-09,1,Exclude absolute returns above 50%,Ownership controls,-0.2056760810032805,-0.279861855574687,1.0,125,29,0.0023602724312014
2023-08,2023-09,1,Exclude absolute returns above 50%,Binary factors,-0.0191389343510339,-0.0834974483403923,1000.0,125,29,0.0019981446790182
2023-08,2023-09,1,Exclude absolute returns above 50%,Rank factors,-0.2238426381699023,-0.2807965909400298,100.0,125,29,0.0023619962345195
2023-08,2023-09,1,Exclude absolute returns above 50%,Log holdings zero,-0.0278206196157806,-0.0789794186738306,1000.0,125,29,0.0019898127009856
2023-08,2023-09,1,Exclude absolute returns above 50%,Log holdings minimum,-0.0312151035343177,-0.1144689351709566,100.0,125,29,0.0020552611140468
2023-08,2023-09,1,Exclude absolute returns above 50%,Word2Vec,0.0789829566140092,0.0336917329552574,100.0,125,29,0.0017820288594534
2023-08,2023-09,1,Exclude absolute returns above 50%,Rank factors 16,-0.1183014625821883,-0.1779171580491432,100.0,125,29,0.0021722699073129
2023-08,2023-09,1,Exclude absolute returns above 50%,Rank factors 64,-0.0409432603164918,-0.1116163554420193,1000.0,125,29,0.0020500004952834
2023-08,2023-10,2,All supplied returns,Mean only,0.0,-0.059107925637583,,125,29,0.0036923802353071
2023-08,2023-10,2,All supplied returns,Industry,0.0057179854390687,-0.0500542908079519,1000.0,125,29,0.0036608164432767
2023-08,2023-10,2,All supplied returns,Ownership controls,0.0070860060318852,-0.0510538436594447,1000.0,125,29,0.0036643011959668
2023-08,2023-10,2,All supplied returns,Binary factors,0.034828095247013,-0.0309343295345434,1000.0,125,29,0.0035941583007052
2023-08,2023-10,2,All supplied returns,Rank factors,0.0158455749509431,-0.0484322715003293,1000.0,125,29,0.0036551615785667
2023-08,2023-10,2,All supplied returns,Log holdings zero,-0.0159813716786896,-0.0741201949554444,1000.0,125,29,0.0037447176838094
2023-08,2023-10,2,All supplied returns,Log holdings minimum,0.0242936056408797,-0.0389022569958092,1000.0,125,29,0.0036219369785548
2023-08,2023-10,2,All supplied returns,Word2Vec,0.0542996572015865,0.0204027559191816,100.0,125,29,0.0034151812247348
2023-08,2023-10,2,All supplied returns,Rank factors 16,0.0182364751011008,-0.040199661301667,1000.0,125,29,0.0036264601342222
2023-08,2023-10,2,All supplied returns,Rank factors 64,0.0081904384062813,-0.0565565752179413,1000.0,125,29,0.0036834854327711
2023-08,2023-10,2,Exclude absolute returns above 50%,Mean only,0.0,-0.059107925637583,,125,29,0.0036923802353071
2023-08,2023-10,2,Exclude absolute returns above 50%,Industry,0.0057179854390687,-0.0500542908079519,1000.0,125,29,0.0036608164432767
2023-08,2023-10,2,Exclude absolute returns above 50%,Ownership controls,0.0070860060318852,-0.0510538436594447,1000.0,125,29,0.0036643011959668
2023-08,2023-10,2,Exclude absolute returns above 50%,Binary factors,0.034828095247013,-0.0309343295345434,1000.0,125,29,0.0035941583007052
2023-08,2023-10,2,Exclude absolute returns above 50%,Rank factors,0.0158455749509431,-0.0484322715003293,1000.0,125,29,0.0036551615785667
2023-08,2023-10,2,Exclude absolute returns above 50%,Log holdings zero,-0.0159813716786896,-0.0741201949554444,1000.0,125,29,0.0037447176838094
2023-08,2023-10,2,Exclude absolute returns above 50%,Log holdings minimum,0.0242936056408797,-0.0389022569958092,1000.0,125,29,0.0036219369785548
2023-08,2023-10,2,Exclude absolute returns above 50%,Word2Vec,0.0542996572015865,0.0204027559191816,100.0,125,29,0.0034151812247348
2023-08,2023-10,2,Exclude absolute returns above 50%,Rank factors 16,0.0182364751011008,-0.040199661301667,1000.0,125,29,0.0036264601342222
2023-08,2023-10,2,Exclude absolute returns above 50%,Rank factors 64,0.0081904384062813,-0.0565565752179413,1000.0,125,29,0.0036834854327711
2023-09,2023-10,1,All supplied returns,Mean only,0.0,-0.0280094507474208,,128,32,0.0036159023723135
2023-09,2023-10,1,All supplied returns,Industry,0.01409356516294,-0.0107466313269619,1000.0,128,32,0.0035551824347197
2023-09,2023-10,1,All supplied returns,Ownership controls,0.0046484174300853,-0.0225242086112154,1000.0,128,32,0.00359660867804
2023-09,2023-10,1,All supplied returns,Binary factors,0.0726213518193145,0.0255511572104967,100.0,128,32,0.0034275092313392
2023-09,2023-10,1,All supplied returns,Rank factors,0.0187094746418235,-0.0115938327567444,1000.0,128,32,0.0035581623661372
2023-09,2023-10,1,All supplied returns,Log holdings zero,-0.0051113647893847,-0.0298580974041597,1000.0,128,32,0.0036224047695695
2023-09,2023-10,1,All supplied returns,Log holdings minimum,0.0821006169017433,0.0405106628041639,100.0,128,32,0.0033748909293134
2023-09,2023-10,1,All supplied returns,Word2Vec,0.0419190753841598,0.019664795195274,1000.0,128,32,0.0034482138176245
2023-09,2023-10,1,All supplied returns,Rank factors 16,0.043771607785238,0.01295407620075,100.0,128,32,0.0034718179826588
2023-09,2023-10,1,All supplied returns,Rank factors 64,0.0315194200098479,0.0034956620052368,1000.0,128,32,0.0035050868424957
2023-09,2023-10,1,Exclude absolute returns above 50%,Mean only,0.0,-0.0280094507474208,,128,32,0.0036159023723135
2023-09,2023-10,1,Exclude absolute returns above 50%,Industry,0.01409356516294,-0.0107466313269619,1000.0,128,32,0.0035551824347197
2023-09,2023-10,1,Exclude absolute returns above 50%,Ownership controls,0.0046484174300853,-0.0225242086112154,1000.0,128,32,0.00359660867804
2023-09,2023-10,1,Exclude absolute returns above 50%,Binary factors,0.0726213518193145,0.0255511572104967,100.0,128,32,0.0034275092313392
2023-09,2023-10,1,Exclude absolute returns above 50%,Rank factors,0.0187094746418235,-0.0115938327567444,1000.0,128,32,0.0035581623661372
2023-09,2023-10,1,Exclude absolute returns above 50%,Log holdings zero,-0.0051113647893847,-0.0298580974041597,1000.0,128,32,0.0036224047695695
2023-09,2023-10,1,Exclude absolute returns above 50%,Log holdings minimum,0.0821006169017433,0.0405106628041639,100.0,128,32,0.0033748909293134
2023-09,2023-10,1,Exclude absolute returns above 50%,Word2Vec,0.0419190753841598,0.019664795195274,1000.0,128,32,0.0034482138176245
2023-09,2023-10,1,Exclude absolute returns above 50%,Rank factors 16,0.043771607785238,0.01295407620075,100.0,128,32,0.0034718179826588
2023-09,2023-10,1,Exclude absolute returns above 50%,Rank factors 64,0.0315194200098479,0.0034956620052368,1000.0,128,32,0.0035050868424957
2023-09,2023-11,2,All supplied returns,Mean only,1.1102230246251563e-16,-0.0432939886670158,,129,32,0.005832505637154
2023-09,2023-11,2,All supplied returns,Industry,0.156438265837795,0.1025359053319989,100.0,129,32,0.0050172477251425
2023-09,2023-11,2,All supplied returns,Ownership controls,0.0014335208472674,-0.040668002755497,1000.0,129,32,0.0058178251369322
2023-09,2023-11,2,All supplied returns,Binary factors,0.0695457494419536,0.0273725569496724,100.0,129,32,0.005437446305705
2023-09,2023-11,2,All supplied returns,Rank factors,0.0261013422620824,-0.0181300325225284,1000.0,129,32,0.0056918272496045
2023-09,2023-11,2,All supplied returns,Log holdings zero,0.0154458243964317,-0.0304440560844305,1000.0,129,32,0.0057606684512418
2023-09,2023-11,2,All supplied returns,Log holdings minimum,0.0004006298805303,-0.0425542723362537,100.0,129,32,0.0058283702738567
2023-09,2023-11,2,All supplied returns,Word2Vec,0.0306087548483856,0.0092741466648278,100.0,129,32,0.0055386249582771
2023-09,2023-11,2,All supplied returns,Rank factors 16,0.0563549164544843,0.0285483780635364,100.0,129,32,0.0054308729109099
2023-09,2023-11,2,All supplied returns,Rank factors 64,0.0633233339079955,0.0150139386906026,1000.0,129,32,0.0055065368127399
2023-09,2023-11,2,Exclude absolute returns above 50%,Mean only,1.1102230246251563e-16,-0.0432939886670158,,129,32,0.005832505637154
2023-09,2023-11,2,Exclude absolute returns above 50%,Industry,0.156438265837795,0.1025359053319989,100.0,129,32,0.0050172477251425
2023-09,2023-11,2,Exclude absolute returns above 50%,Ownership controls,0.0014335208472674,-0.040668002755497,1000.0,129,32,0.0058178251369322
2023-09,2023-11,2,Exclude absolute returns above 50%,Binary factors,0.0695457494419536,0.0273725569496724,100.0,129,32,0.005437446305705
2023-09,2023-11,2,Exclude absolute returns above 50%,Rank factors,0.0261013422620824,-0.0181300325225284,1000.0,129,32,0.0056918272496045
2023-09,2023-11,2,Exclude absolute returns above 50%,Log holdings zero,0.0154458243964317,-0.0304440560844305,1000.0,129,32,0.0057606684512418
2023-09,2023-11,2,Exclude absolute returns above 50%,Log holdings minimum,0.0004006298805303,-0.0425542723362537,100.0,129,32,0.0058283702738567
2023-09,2023-11,2,Exclude absolute returns above 50%,Word2Vec,0.0306087548483856,0.0092741466648278,100.0,129,32,0.0055386249582771
2023-09,2023-11,2,Exclude absolute returns above 50%,Rank factors 16,0.0563549164544843,0.0285483780635364,100.0,129,32,0.0054308729109099
2023-09,2023-11,2,Exclude absolute returns above 50%,Rank factors 64,0.0633233339079955,0.0150139386906026,1000.0,129,32,0.0055065368127399
2023-10,2023-11,1,All supplied returns,Mean only,0.0,-0.0601203693333198,,137,33,0.0059588043122564
2023-10,2023-11,1,All supplied returns,Industry,0.1321449949233072,0.0558371216487026,100.0,137,33,0.0053070217248351
2023-10,2023-11,1,All supplied returns,Ownership controls,-0.0009974204653291,-0.0604281599105258,1000.0,137,33,0.0059605343646842
2023-10,2023-11,1,All supplied returns,Binary factors,-0.0569640243235001,-0.1195451099405604,100.0,137,33,0.0062928233640815
2023-10,2023-11,1,All supplied returns,Rank factors,0.0278064604156654,-0.0334800540564705,1000.0,137,33,0.0058090624243127
2023-10,2023-11,1,All supplied returns,Log holdings zero,0.0080210549097419,-0.056724243875315,1000.0,137,33,0.0059397151148317
2023-10,2023-11,1,All supplied returns,Log holdings minimum,0.0288343292172607,-0.0314911418221162,1000.0,137,33,0.0057978829968235
2023-10,2023-11,1,All supplied returns,Word2Vec,-0.0494784933837622,-0.1158047661585233,100.0,137,33,0.0062717993584096
2023-10,2023-11,1,All supplied returns,Rank factors 16,0.0442257965334669,-0.0183819945522758,100.0,137,33,0.0057241981158032
2023-10,2023-11,1,All supplied returns,Rank factors 64,0.0540580612619605,-0.0180075118454652,1000.0,137,33,0.0057220931952369
2023-10,2023-11,1,Exclude absolute returns above 50%,Mean only,0.0,-0.0601203693333198,,137,33,0.0059588043122564
2023-10,2023-11,1,Exclude absolute returns above 50%,Industry,0.1321449949233072,0.0558371216487026,100.0,137,33,0.0053070217248351
2023-10,2023-11,1,Exclude absolute returns above 50%,Ownership controls,-0.0009974204653291,-0.0604281599105258,1000.0,137,33,0.0059605343646842
2023-10,2023-11,1,Exclude absolute returns above 50%,Binary factors,-0.0569640243235001,-0.1195451099405604,100.0,137,33,0.0062928233640815
2023-10,2023-11,1,Exclude absolute returns above 50%,Rank factors,0.0278064604156654,-0.0334800540564705,1000.0,137,33,0.0058090624243127
2023-10,2023-11,1,Exclude absolute returns above 50%,Log holdings zero,0.0080210549097419,-0.056724243875315,1000.0,137,33,0.0059397151148317
2023-10,2023-11,1,Exclude absolute returns above 50%,Log holdings minimum,0.0288343292172607,-0.0314911418221162,1000.0,137,33,0.0057978829968235
2023-10,2023-11,1,Exclude absolute returns above 50%,Word2Vec,-0.0494784933837622,-0.1158047661585233,100.0,137,33,0.0062717993584096
2023-10,2023-11,1,Exclude absolute returns above 50%,Rank factors 16,0.0442257965334669,-0.0183819945522758,100.0,137,33,0.0057241981158032
2023-10,2023-11,1,Exclude absolute returns above 50%,Rank factors 64,0.0540580612619605,-0.0180075118454652,1000.0,137,33,0.0057220931952369
2023-10,2023-12,2,All supplied returns,Mean only,0.0,-0.0481574442444159,,137,33,0.0039487654806986
2023-10,2023-12,2,All supplied returns,Industry,0.0679793344090794,0.030782301265932,1000.0,137,33,0.0036513726187406
2023-10,2023-12,2,All supplied returns,Ownership controls,0.0098307642925439,-0.0387116888382554,100.0,137,33,0.0039131801083943
2023-10,2023-12,2,All supplied returns,Binary factors,0.0129005694067304,0.0096091653064155,100.0,137,33,0.0037311390210633
2023-10,2023-12,2,All supplied returns,Rank factors,0.1837594393994177,0.1563906486077149,100.0,137,33,0.0031781632657046
2023-10,2023-12,2,All supplied returns,Log holdings zero,0.0490438103893252,0.0272656791620851,100.0,137,33,0.0036646209299067
2023-10,2023-12,2,All supplied returns,Log holdings minimum,-0.0039221019744493,-0.0495671177070782,100.0,137,33,0.0039540761999412
2023-10,2023-12,2,All supplied returns,Word2Vec,-0.0516197671231055,-0.0738901171956383,100.0,137,33,0.0040457092091755
2023-10,2023-12,2,All supplied returns,Rank factors 16,0.1005204993186081,0.0747832535346062,100.0,137,33,0.0034856060706037
2023-10,2023-12,2,All supplied returns,Rank factors 64,0.0357999156654759,-0.0063795908220993,1000.0,137,33,0.0037913741018007
2023-10,2023-12,2,Exclude absolute returns above 50%,Mean only,0.0,-0.0481574442444159,,137,33,0.0039487654806986
2023-10,2023-12,2,Exclude absolute returns above 50%,Industry,0.0679793344090794,0.030782301265932,1000.0,137,33,0.0036513726187406
2023-10,2023-12,2,Exclude absolute returns above 50%,Ownership controls,0.0098307642925439,-0.0387116888382554,100.0,137,33,0.0039131801083943
2023-10,2023-12,2,Exclude absolute returns above 50%,Binary factors,0.0129005694067304,0.0096091653064155,100.0,137,33,0.0037311390210633
2023-10,2023-12,2,Exclude absolute returns above 50%,Rank factors,0.1837594393994177,0.1563906486077149,100.0,137,33,0.0031781632657046
2023-10,2023-12,2,Exclude absolute returns above 50%,Log holdings zero,0.0490438103893252,0.0272656791620851,100.0,137,33,0.0036646209299067
2023-10,2023-12,2,Exclude absolute returns above 50%,Log holdings minimum,-0.0039221019744493,-0.0495671177070782,100.0,137,33,0.0039540761999412
2023-10,2023-12,2,Exclude absolute returns above 50%,Word2Vec,-0.0516197671231055,-0.0738901171956383,100.0,137,33,0.0040457092091755
2023-10,2023-12,2,Exclude absolute returns above 50%,Rank factors 16,0.1005204993186081,0.0747832535346062,100.0,137,33,0.0034856060706037
2023-10,2023-12,2,Exclude absolute returns above 50%,Rank factors 64,0.0357999156654759,-0.0063795908220993,1000.0,137,33,0.0037913741018007
2023-11,2023-12,1,All supplied returns,Mean only,0.0,-0.0765445442619325,,133,34,0.0046735498742466
2023-11,2023-12,1,All supplied returns,Industry,0.0572596617726247,-0.0038398672596191,1000.0,133,34,0.0043579206363554
2023-11,2023-12,1,All supplied returns,Ownership controls,0.0117580245420155,-0.0630865265018532,1000.0,133,34,0.0046151252437513
2023-11,2023-12,1,All supplied returns,Binary factors,0.0761828959994626,0.0403505152942955,100.0,133,34,0.0041660791023208
2023-11,2023-12,1,All supplied returns,Rank factors,0.1163147505123387,0.0377673448381382,100.0,133,34,0.0041772932931547
2023-11,2023-12,1,All supplied returns,Log holdings zero,0.002214328052483,-0.0696484297932031,1000.0,133,34,0.0046436121117268
2023-11,2023-12,1,All supplied returns,Log holdings minimum,0.0261607663027331,-0.0217438394297206,100.0,133,34,0.0044356462700323
2023-11,2023-12,1,All supplied returns,Word2Vec,-0.1416145586579511,-0.2078603175970617,100.0,133,34,0.0052436245815387
2023-11,2023-12,1,All supplied returns,Rank factors 16,0.1071190296945513,0.0453969615959634,100.0,133,34,0.0041441712132286
2023-11,2023-12,1,All supplied returns,Rank factors 64,0.0229029373285308,-0.0368465571203413,100.0,133,34,0.0045012109554324
2023-11,2023-12,1,Exclude absolute returns above 50%,Mean only,0.0,-0.0765445442619325,,133,34,0.0046735498742466
2023-11,2023-12,1,Exclude absolute returns above 50%,Industry,0.0572596617726247,-0.0038398672596191,1000.0,133,34,0.0043579206363554
2023-11,2023-12,1,Exclude absolute returns above 50%,Ownership controls,0.0117580245420155,-0.0630865265018532,1000.0,133,34,0.0046151252437513
2023-11,2023-12,1,Exclude absolute returns above 50%,Binary factors,0.0761828959994626,0.0403505152942955,100.0,133,34,0.0041660791023208
2023-11,2023-12,1,Exclude absolute returns above 50%,Rank factors,0.1163147505123387,0.0377673448381382,100.0,133,34,0.0041772932931547
2023-11,2023-12,1,Exclude absolute returns above 50%,Log holdings zero,0.002214328052483,-0.0696484297932031,1000.0,133,34,0.0046436121117268
2023-11,2023-12,1,Exclude absolute returns above 50%,Log holdings minimum,0.0261607663027331,-0.0217438394297206,100.0,133,34,0.0044356462700323
2023-11,2023-12,1,Exclude absolute returns above 50%,Word2Vec,-0.1416145586579511,-0.2078603175970617,100.0,133,34,0.0052436245815387
2023-11,2023-12,1,Exclude absolute returns above 50%,Rank factors 16,0.1071190296945513,0.0453969615959634,100.0,133,34,0.0041441712132286
2023-11,2023-12,1,Exclude absolute returns above 50%,Rank factors 64,0.0229029373285308,-0.0368465571203413,100.0,133,34,0.0045012109554324
2023-11,2024-01,2,All supplied returns,Mean only,1.1102230246251563e-16,-0.0155821235262387,,132,34,0.0068431337360597
2023-11,2024-01,2,All supplied returns,Industry,-0.0874533319639756,-0.1046341010879683,100.0,132,34,0.0074431783585464
2023-11,2024-01,2,All supplied returns,Ownership controls,0.0013785979851063,-0.0139198111845348,1000.0,132,34,0.0068319328440768
2023-11,2024-01,2,All supplied returns,Binary factors,-0.1083954844877648,-0.1276862575361328,100.0,132,34,0.0075985069979789
2023-11,2024-01,2,All supplied returns,Rank factors,-0.0930136712230036,-0.1130071292121377,100.0,132,34,0.0074995969877268
2023-11,2024-01,2,All supplied returns,Log holdings zero,0.005756765574668,-0.0082572867183716,1000.0,132,34,0.0067937779658961
2023-11,2024-01,2,All supplied returns,Log holdings minimum,-0.3068747790278834,-0.3183047964043906,100.0,132,34,0.0088829212504853
2023-11,2024-01,2,All supplied returns,Word2Vec,0.0834478608367157,0.0696244839146731,100.0,132,34,0.0062689997527935
2023-11,2024-01,2,All supplied returns,Rank factors 16,-0.1041527583369525,-0.1088767838916391,100.0,132,34,0.0074717661459371
2023-11,2024-01,2,All supplied returns,Rank factors 64,0.0059738997101599,-0.0109901794040478,1000.0,132,34,0.0068121925772812
2023-11,2024-01,2,Exclude absolute returns above 50%,Mean only,1.1102230246251563e-16,-0.0155821235262387,,132,34,0.0068431337360597
2023-11,2024-01,2,Exclude absolute returns above 50%,Industry,-0.0874533319639756,-0.1046341010879683,100.0,132,34,0.0074431783585464
2023-11,2024-01,2,Exclude absolute returns above 50%,Ownership controls,0.0013785979851063,-0.0139198111845348,1000.0,132,34,0.0068319328440768
2023-11,2024-01,2,Exclude absolute returns above 50%,Binary factors,-0.1083954844877648,-0.1276862575361328,100.0,132,34,0.0075985069979789
2023-11,2024-01,2,Exclude absolute returns above 50%,Rank factors,-0.0930136712230036,-0.1130071292121377,100.0,132,34,0.0074995969877268
2023-11,2024-01,2,Exclude absolute returns above 50%,Log holdings zero,0.005756765574668,-0.0082572867183716,1000.0,132,34,0.0067937779658961
2023-11,2024-01,2,Exclude absolute returns above 50%,Log holdings minimum,-0.3068747790278834,-0.3183047964043906,100.0,132,34,0.0088829212504853
2023-11,2024-01,2,Exclude absolute returns above 50%,Word2Vec,0.0834478608367157,0.0696244839146731,100.0,132,34,0.0062689997527935
2023-11,2024-01,2,Exclude absolute returns above 50%,Rank factors 16,-0.1041527583369525,-0.1088767838916391,100.0,132,34,0.0074717661459371
2023-11,2024-01,2,Exclude absolute returns above 50%,Rank factors 64,0.0059738997101599,-0.0109901794040478,1000.0,132,34,0.0068121925772812
2023-12,2024-01,1,All supplied returns,Mean only,-2.220446049250313e-16,-0.0406294161259308,,141,35,0.0081171136582189
2023-12,2024-01,1,All supplied returns,Industry,-0.0773230683755834,-0.1386127773112224,100.0,141,35,0.0088814031036549
2023-12,2024-01,1,All supplied returns,Ownership controls,0.0019790472040147,-0.0384929954954302,1000.0,141,35,0.0081004491580512
2023-12,2024-01,1,All supplied returns,Binary factors,-0.1926144848624484,-0.2460179467090535,100.0,141,35,0.0097191845020783
2023-12,2024-01,1,All supplied returns,Rank factors,-0.0391591171654854,-0.0880387853383466,100.0,141,35,0.0084869160416594
2023-12,2024-01,1,All supplied returns,Log holdings zero,0.0144550074843652,-0.0248946358839536,1000.0,141,35,0.0079943792845485
2023-12,2024-01,1,All supplied returns,Log holdings minimum,-0.200787462993311,-0.2430926573369807,100.0,141,35,0.0096963666709192
2023-12,2024-01,1,All supplied returns,Word2Vec,-0.025232546438912,-0.0745507674185896,1000.0,141,35,0.0083817068550054
2023-12,2024-01,1,All supplied returns,Rank factors 16,-0.0736644078283872,-0.0981943771852709,100.0,141,35,0.0085661316509921
2023-12,2024-01,1,All supplied returns,Rank factors 64,0.0119872781655026,-0.0297254610428443,1000.0,141,35,0.0080320606687858
2023-12,2024-01,1,Exclude absolute returns above 50%,Mean only,-2.220446049250313e-16,-0.0406294161259308,,141,35,0.0081171136582189
2023-12,2024-01,1,Exclude absolute returns above 50%,Industry,-0.0773230683755834,-0.1386127773112224,100.0,141,35,0.0088814031036549
2023-12,2024-01,1,Exclude absolute returns above 50%,Ownership controls,0.0019790472040147,-0.0384929954954302,1000.0,141,35,0.0081004491580512
2023-12,2024-01,1,Exclude absolute returns above 50%,Binary factors,-0.1926144848624484,-0.2460179467090535,100.0,141,35,0.0097191845020783
2023-12,2024-01,1,Exclude absolute returns above 50%,Rank factors,-0.0391591171654854,-0.0880387853383466,100.0,141,35,0.0084869160416594
2023-12,2024-01,1,Exclude absolute returns above 50%,Log holdings zero,0.0144550074843652,-0.0248946358839536,1000.0,141,35,0.0079943792845485
2023-12,2024-01,1,Exclude absolute returns above 50%,Log holdings minimum,-0.200787462993311,-0.2430926573369807,100.0,141,35,0.0096963666709192
2023-12,2024-01,1,Exclude absolute returns above 50%,Word2Vec,-0.025232546438912,-0.0745507674185896,1000.0,141,35,0.0083817068550054
2023-12,2024-01,1,Exclude absolute returns above 50%,Rank factors 16,-0.0736644078283872,-0.0981943771852709,100.0,141,35,0.0085661316509921
2023-12,2024-01,1,Exclude absolute returns above 50%,Rank factors 64,0.0119872781655026,-0.0297254610428443,1000.0,141,35,0.0080320606687858
2023-12,2024-02,2,All supplied returns,Mean only,0.0,-0.0183799292143229,,141,35,0.0081534967067491
2023-12,2024-02,2,All supplied returns,Industry,-0.0021885210459782,-0.0264215564791538,1000.0,141,35,0.0082178807146618
2023-12,2024-02,2,All supplied returns,Ownership controls,-0.0389148744590912,-0.05423173667577,10.0,141,35,0.0084405384931023
2023-12,2024-02,2,All supplied returns,Binary factors,-0.0222075381177881,-0.0457904959942561,100.0,141,35,0.008372955044015
2023-12,2024-02,2,All supplied returns,Rank factors,-0.0535101201197116,-0.0803077428340439,100.0,141,35,0.0086493118833052
2023-12,2024-02,2,All supplied returns,Log holdings zero,-0.0082309095460222,-0.027355597689068,1000.0,141,35,0.008225358966845
2023-12,2024-02,2,All supplied returns,Log holdings minimum,-0.0483252452279925,-0.0627474061672379,100.0,141,35,0.0085087178446023
2023-12,2024-02,2,All supplied returns,Word2Vec,-0.1374747750736948,-0.1837288935625256,100.0,141,35,0.009477336854814
2023-12,2024-02,2,All supplied returns,Rank factors 16,-0.0735446572702582,-0.0814085698297,100.0,141,35,0.0086581254793181
2023-12,2024-02,2,All supplied returns,Rank factors 64,-0.0063665970464403,-0.0252329081247282,1000.0,141,35,0.0082083639909271
2023-12,2024-02,2,Exclude absolute returns above 50%,Mean only,0.0,-0.0183799292143229,,141,35,0.0081534967067491
2023-12,2024-02,2,Exclude absolute returns above 50%,Industry,-0.0021885210459782,-0.0264215564791538,1000.0,141,35,0.0082178807146618
2023-12,2024-02,2,Exclude absolute returns above 50%,Ownership controls,-0.0389148744590912,-0.05423173667577,10.0,141,35,0.0084405384931023
2023-12,2024-02,2,Exclude absolute returns above 50%,Binary factors,-0.0222075381177881,-0.0457904959942561,100.0,141,35,0.008372955044015
2023-12,2024-02,2,Exclude absolute returns above 50%,Rank factors,-0.0535101201197116,-0.0803077428340439,100.0,141,35,0.0086493118833052
2023-12,2024-02,2,Exclude absolute returns above 50%,Log holdings zero,-0.0082309095460222,-0.027355597689068,1000.0,141,35,0.008225358966845
2023-12,2024-02,2,Exclude absolute returns above 50%,Log holdings minimum,-0.0483252452279925,-0.0627474061672379,100.0,141,35,0.0085087178446023
2023-12,2024-02,2,Exclude absolute returns above 50%,Word2Vec,-0.1374747750736948,-0.1837288935625256,100.0,141,35,0.009477336854814
2023-12,2024-02,2,Exclude absolute returns above 50%,Rank factors 16,-0.0735446572702582,-0.0814085698297,100.0,141,35,0.0086581254793181
2023-12,2024-02,2,Exclude absolute returns above 50%,Rank factors 64,-0.0063665970464403,-0.0252329081247282,1000.0,141,35,0.0082083639909271
2024-01,2024-02,1,All supplied returns,Mean only,-2.220446049250313e-16,-0.0471416189267819,,136,35,0.0084756513245365
2024-01,2024-02,1,All supplied returns,Industry,-0.0050007500802682,-0.055897800489493,1000.0,136,35,0.0085465245861073
2024-01,2024-02,1,All supplied returns,Ownership controls,-0.0229657341394531,-0.0741388184183413,100.0,136,35,0.0086941689018093
2024-01,2024-02,1,All supplied returns,Binary factors,0.0032394592160445,-0.0446027722953985,100.0,136,35,0.0084551016888185
2024-01,2024-02,1,All supplied returns,Rank factors,-0.114320393702564,-0.1616301818580505,100.0,136,35,0.009402331271655
2024-01,2024-02,1,All supplied returns,Log holdings zero,-0.0002196752993106,-0.0482669450422748,1000.0,136,35,0.0084847598076766
2024-01,2024-02,1,All supplied returns,Log holdings minimum,-0.0528757296345865,-0.0846029084229962,100.0,136,35,0.0087788661163073
2024-01,2024-02,1,All supplied returns,Word2Vec,0.0753993606498192,0.0279899447516382,1000.0,136,35,0.0078675302015711
2024-01,2024-02,1,All supplied returns,Rank factors 16,-0.0997804134021915,-0.1300163802175939,100.0,136,35,0.0091464465327577
2024-01,2024-02,1,All supplied returns,Rank factors 64,0.0045612860018623,-0.0450713842517911,1000.0,136,35,0.0084588946729547
2024-01,2024-02,1,Exclude absolute returns above 50%,Mean only,-2.220446049250313e-16,-0.0471416189267819,,136,35,0.0084756513245365
2024-01,2024-02,1,Exclude absolute returns above 50%,Industry,-0.0050007500802682,-0.055897800489493,1000.0,136,35,0.0085465245861073
2024-01,2024-02,1,Exclude absolute returns above 50%,Ownership controls,-0.0229657341394531,-0.0741388184183413,100.0,136,35,0.0086941689018093
2024-01,2024-02,1,Exclude absolute returns above 50%,Binary factors,0.0032394592160445,-0.0446027722953985,100.0,136,35,0.0084551016888185
