month,scheme_id,hhi_nav,hhi_equity_normalized,effective_stocks
2023-08,hdfc:HDFCT2,0.04140007,0.04658585399979783,21.465743656955173
2023-08,hdfc:HDFCTRALFD,0.03137729,0.0629336627721111,15.889747329995666
2023-08,hdfc:HDFCTS,0.04459538000000001,0.048917589498626596,20.442544496761762
2023-08,hdfc:HDINFG,0.03414483999999999,0.040376359333946475,24.766968010393366
2023-08,hdfc:MIDCAP,0.019116530000000003,0.022868181115710217,43.72888228146006
2023-08,hdfc:MY2005,0.013297820000000002,0.03062031265470975,32.658059742123136
2023-08,icici:BAF,0.014051562829727948,0.031776830325428725,31.469469728696367
2023-08,icici:BANFIN SERVICES,0.1191936288457545,0.13004553660632515,7.689614162054694
2023-08,icici:BCYCLE,0.02941515391561522,0.04214701517219144,23.726472584464275
2023-08,icici:BHACON,0.04072591059004992,0.05014963765289017,19.94032353576475
2023-08,icici:BLUECHIP,0.037290831897396993,0.048335071584577324,20.688911120162246
2023-08,icici:COMFUND,0.04841878899108468,0.052395192056361194,19.085720669261143
2023-08,icici:DISCO,0.033783639174068084,0.04492981992037459,22.256933185403756
2023-08,icici:DIVYLD,0.03256045013728993,0.041111279270373884,24.324224829477206
2023-08,icici:E&DF,0.02481872748236147,0.05697684914221871,17.55098807770014
2023-08,icici:ESGFUND,0.028196796662611042,0.04469280584596052,22.374965748327103
2023-08,icici:EXPORTS,0.04008665017175569,0.05451921293398268,18.342157675880244
2023-08,icici:FLEXCAP,0.04101390824738284,0.043920487342357026,22.768417668161835
2023-08,icici:FMCG,0.13694917944788462,0.17591657851111236,5.6845125596666355
2023-08,icici:FOCUSED,0.041457208385036956,0.04479563470371786,22.32360377554833
2023-08,icici:HOUSING,0.04632952651573539,0.055617066676190374,17.98009243856975
2023-08,icici:INDOPP,0.030856732047336622,0.042001546633356576,23.808647065530323
2023-08,icici:INFRA,0.030137883103834896,0.03314486240438219,30.17058836448169
2023-08,icici:INNOVA,0.02209395865397933,0.029269655277374827,34.16507610094714
2023-08,icici:LARGE & MIDCAP,0.022379755561104126,0.024111621412474693,41.473776603120825
2023-08,icici:LTEF,0.03335822281694159,0.03937233551297252,25.398544103905568
2023-08,icici:MGFINDIA,0.02818450061534147,0.04284451350414596,23.34021134125452
2023-08,icici:MIDCAP,0.019075880607536608,0.020956411031269363,47.718094405949834
2023-08,icici:MNCFUND,0.029681769731185192,0.03942347248646906,25.365599145108803
2023-08,icici:MULTI,0.018370649251782917,0.04385486317706104,22.802488197547618
2023-08,icici:MULTICAP,0.014856627142762827,0.017122783934723853,58.40171807413088
2023-08,icici:PHARMA,0.05316725433447237,0.05688840416579935,17.578274776095554
2023-08,icici:PSUEQU,0.07665213708174447,0.09167076818542594,10.908602816300853
2023-08,icici:QUANT,0.02566692574397688,0.030336516691385484,32.96357357613062
2023-08,icici:SMALL,0.0168762021957528,0.0201026224475753,49.744753581670935
2023-08,icici:TECH,0.11635291898654104,0.13357764273472733,7.486282730605646
2023-08,icici:TRANSPO,0.04472882438528512,0.05988014141493932,16.7000273608324
2023-08,kotak:BAL,0.013009869999999995,0.026497733138031606,37.73907733128772
2023-08,kotak:BFS,0.09397275999999999,0.1015434321255527,9.848002761651356
2023-08,kotak:CON,0.020837529999999996,0.02166575797983159,46.155781899294205
2023-08,kotak:ELS,0.02540851000000001,0.026140474390086963,38.254852803253705
2023-08,kotak:EME,0.018378870000000002,0.021263421291910015,47.02912039749995
2023-08,kotak:ESG,0.0337953,0.035347299536308635,28.290704328708426
2023-08,kotak:K30,0.03100592,0.033048799834949565,30.25828486947009
2023-08,kotak:KBA,0.014222589999999997,0.030676938967092816,32.59777649499844
2023-08,kotak:KBC,0.023142109999999997,0.023731694279762853,42.1377415456067
2023-08,kotak:KFE,0.037652729999999995,0.04120705210900184,24.26769081551325
2023-08,kotak:KIE,0.027850289999999996,0.02954477722149188,33.84692978062348
2023-08,kotak:KMI,0.025285389999999998,0.026779671855636563,37.34175703835299
2023-08,kotak:KOP,0.02145447,0.022471898461253317,44.50002307211508
2023-08,kotak:KPF,0.02073893,0.03567029078204783,28.034534568562606
2023-08,kotak:KQT,0.030402900000000004,0.030957629767809365,32.30221459137123
2023-08,kotak:MID,0.01645675,0.019130055724675066,52.273763045558795
2023-08,kotak:MUC,0.020434289999999994,0.02176715354171778,45.940779444747
2023-08,kotak:SEF,0.03326231,0.0337261248217372,29.650604843740567
2023-08,mirae:MABAF,0.011330516094840648,0.02536011410256167,39.43199923926952
2023-08,mirae:MABFF,0.09977423734682349,0.10229914138035043,9.775253110697951
2023-08,mirae:MAEBF,0.020607946894694567,0.021220675104906737,47.123854215588814
2023-08,mirae:MAFCF,0.025891033259039818,0.026858325345903683,37.232403253783495
2023-08,mirae:MAFF,0.0440776266558932,0.051149047615461955,19.55070615425707
2023-08,mirae:MAHCF,0.06938697304987293,0.06980860813116659,14.324880939053452
2023-08,mirae:MAIPF,0.016671369039613543,0.03321205399663955,30.109549987519042
2023-08,mirae:MAMCF,0.017361738735032745,0.018927321025960075,52.833678819545234
2023-08,mirae:MAMPF,0.015199802986075065,0.021946752972026497,45.56482689145897
2023-08,mirae:MATSF,0.03130854696971926,0.032995414300884346,30.307241814908743
2023-08,mirae:MICCF,0.034155778440168705,0.0349886651808112,28.58068448259721
2023-08,mirae:MIIOF,0.04729981450615949,0.047906365812389023,20.87405260328453
2023-08,nippon:BF,0.07477331000000001,0.08051242137963369,12.420443738547885
2023-08,nippon:EA,0.03519415,0.03554160436889426,28.136039938455685
2023-08,nippon:EO,0.020728179999999995,0.020996069693056493,47.627961547998915
2023-08,nippon:GF,0.014809300000000003,0.015604084033639658,64.08578663407452
2023-08,nippon:GS,0.021758279999999998,0.022729593729880218,43.99550699779577
2023-08,nippon:IT,0.012393010000000001,0.0501924975702647,19.923296277498356
2023-08,nippon:LC,0.02490264999999999,0.025249896423069657,39.604122854395015
2023-08,nippon:LE,0.0392739,0.04222694149808677,23.6815635829393
2023-08,nippon:ME,0.03277827,0.03472965094487807,28.79383963827255
2023-08,nippon:MF,0.008414859999999998,0.030858382640336277,32.406105389751
2023-08,nippon:NE,0.017416430000000004,0.03837302564519942,26.059972680968485
2023-08,nippon:PH,0.05133671000000001,0.05484361650274756,18.233662616868127
2023-08,nippon:PS,0.036339790000000004,0.04012197238415401,24.923999010451077
2023-08,nippon:QP,0.039416839999999995,0.04013603765880817,24.915264643233716
2023-08,nippon:SC,0.007878770000000002,0.00824902509936786,121.22644651385922
2023-08,nippon:SE,0.023402139999999995,0.025605884875965053,39.05352245563868
2023-08,nippon:SH,0.020504999999999992,0.039032233600865426,25.619850768105362
2023-08,nippon:TS,0.031093680000000002,0.03212613561075891,31.127304326795663
2023-08,ppfas:PPFCF,0.03302820999999999,0.07259741037618948,13.77459601958447
2023-08,ppfas:PPTSF,0.03872419999999999,0.05728323148418304,17.45711570542452
2023-08,sbi:SBAF,0.015372349999999995,0.03571085007845315,28.002693797630144
2023-08,sbi:SBFS,0.09096183999999999,0.0991124515670695,10.089549639717053
2023-08,sbi:SBLUECHIP,0.03704850999999999,0.0416715327589494,23.9971974581434
2023-08,sbi:SCF,0.011006370000000001,0.017480354915827195,57.207076447548125
2023-08,sbi:SCOF,0.03347174,0.03796182692711185,26.34225170248097
2023-08,sbi:SDYF,0.031618799999999996,0.03910504473727538,25.572148215618547
2023-08,sbi:SEHF,0.027078700000000004,0.045957656913218785,21.75915978241202
2023-08,sbi:SEMVF,0.045020750000000005,0.04521043444666007,22.11878767012988
2023-08,sbi:SFEF,0.040168060000000005,0.061800966843356925,16.18097662670291
2023-08,sbi:SFLEXI,0.027034689999999986,0.032045206365612894,31.20591543679622
2023-08,sbi:SHOF,0.058181779999999995,0.06255652278776884,15.98554324051275
2023-08,sbi:SIF,0.03392008,0.03706774056786681,26.97763566595363
2023-08,sbi:SLMF,0.018899519999999993,0.020228197847844895,49.43594123025347
2023-08,sbi:SLTEF,0.02176627000000001,0.024881819965838752,40.18998615748125
2023-08,sbi:SMAAF,0.006150770000000001,0.02860587889303436,34.957849179858755
2023-08,sbi:SMCF,0.029020679999999997,0.033324076607110675,30.00833336779152
2023-08,sbi:SMCOMMA,0.04672222000000001,0.05647062139485093,17.708322934997515
2023-08,sbi:SMEEF,0.03815770000000001,0.04159417587138621,24.04182746863673
2023-08,sbi:SMGLF,0.03839930999999999,0.05828171577594036,17.158039818944662
2023-08,sbi:SMIDCAP,0.020883319999999997,0.02408316763795893,41.522777029706
2023-08,sbi:SPSU,0.048489060000000014,0.057488372635639655,17.394821842287715
2023-08,sbi:SSCF,0.016606249999999993,0.022626325885665398,44.1963050056455
2023-08,sbi:STAF-III,0.044952019999999995,0.05087372114078767,19.65651376734572
2023-08,sbi:STOF,0.10437253,0.13026960511593047,7.676387743020122
2023-08,uti:002,0.00490008,0.031726200881844475,31.519689474457575
2023-08,uti:017,0.03956041999999999,0.04216692818553795,23.7152679369936
2023-08,uti:042,0.02856753,0.03139547040355108,31.851728518356325
2023-08,uti:049,0.02436989999999999,0.02832254445669861,35.307562197629046
2023-08,uti:066,0.017862170000000007,0.03772516106802968,26.507507766413582
2023-08,uti:101,0.03902422,0.04168142056452969,23.991504762939535
2023-08,uti:118,0.050899549999999995,0.05281488771253263,18.93405521266888
2023-08,uti:125,0.030453200000000003,0.03163135932290204,31.61419620926535
2023-08,uti:160,0.014711789999999997,0.015840971005946912,63.127443363452066
2023-08,uti:161,0.04245784,0.04641718097682985,21.543746926362715
2023-08,uti:162,0.06533512,0.07528140803478313,13.283492247354866
2023-08,uti:163,0.08764860000000002,0.0926947384166636,10.788098840141194
2023-08,uti:190,0.026778269999999996,0.02900187853988873,34.48052506752677
2023-08,uti:193,0.03015813,0.03162713946718704,31.618414338024273
2023-08,uti:251,0.03818476,0.03894432862778313,25.677679786385987
2023-08,uti:322,0.014257519999999996,0.033090767843064736,30.219909212822422
2023-08,uti:751,0.013205950000000001,0.01438025781528211,69.53978244654873
2023-08,uti:753,0.042830969999999996,0.044715566111145834,22.363576869727684
2023-08,uti:773,0.016060790000000005,0.037424129281097576,26.720728556938973
2023-09,absl:ABSLBCF,0.03787825490823057,0.041141496883937693,24.30635916872573
2023-09,absl:ABSLESG,0.0407279740427884,0.04105779649928223,24.355910089268477
2023-09,absl:ABSLMAAF,0.011109272868519657,0.026317121611910722,37.998076489771414
2023-09,absl:ABSLMCF,0.017813544700986263,0.019396904122702917,51.55461890588817
2023-09,absl:ABSLSO,0.02182730785501575,0.024006775859189408,41.65490634250313
2023-09,absl:ADVG,0.01883466513134736,0.019574127071091015,51.08784654192308
2023-09,absl:BDYP,0.022477955635850352,0.02809912061407561,35.58830234349302
2023-09,absl:BINFRA,0.025479237552108434,0.028870021362655946,34.63800692899811
2023-09,absl:BSL95F,0.014838455842301021,0.02673731246517889,37.400916838681574
2023-09,absl:BSLBKFS,0.06259573595326977,0.06953572445724858,14.381097023225987
2023-09,absl:BSLDAAF,0.012674579239531896,0.02957264203422292,33.81503752159684
2023-09,absl:BSLEQTY,0.03303799499451193,0.03406387370853227,29.35661424054427
2023-09,absl:BSLFEF,0.035191179617053404,0.03798461008346463,26.32645162876945
2023-09,absl:BSLMFG,0.027889196631181494,0.032729737066831424,30.553254917938464
2023-09,absl:BSLNMF,0.08375999792374404,0.10384898170352648,9.629367410215465
2023-09,absl:BSLPHF,0.05331221425803704,0.05927397753313291,16.87080978226948
2023-09,absl:BSLR96,0.0296139144280238,0.0314977491484536,31.748300340029076
2023-09,absl:BSLTA1,0.011241971050789787,0.012759469804433762,78.37316246890698
2023-09,absl:BTOP100,0.0468052818659285,0.04878724607686433,20.49716022963255
2023-09,absl:GENNEXT,0.020371207176681994,0.022580725676888933,44.28555637711354
2023-09,absl:MIDCAP,0.016735344458051957,0.017959484310946235,55.680886081484196
2023-09,absl:MNC,0.029697745628048257,0.029956691662814526,33.38152327552604
2023-09,absl:PSUEQ,0.04238325582970916,0.04639634425524568,21.5534222803974
2023-09,absl:PURE,0.01958615042020994,0.020687449887089055,48.33848567406539
2023-09,axis:AXISBCF,0.02382469,0.027258185259014075,36.6862280264717
2023-09,axis:AXISDEF,0.02320118000000001,0.04450775393067888,22.467995162315013
2023-09,axis:AXISEHF,0.01863864,0.03486116165267729,28.685217376375103
2023-09,axis:AXISEQF,0.04457671999999999,0.048692915207883575,20.53686857175674
2023-09,axis:AXISESG,0.02351073,0.04075778345911194,24.535190953237098
2023-09,axis:AXISF25,0.045042679999999995,0.06329232953849259,15.799702859598941
2023-09,axis:AXISGOF,0.024327289999999998,0.04049284196389957,24.695722787042858
2023-09,axis:AXISMCF,0.020445619999999998,0.023926568154374665,41.79454377025495
2023-09,axis:AXISMLC,0.02378535,0.025431195696281723,39.32178462793274
2023-09,axis:AXISMLF,0.03815686999999999,0.041342540546506754,24.18816034963036
2023-09,axis:AXISQUA,0.032384439999999994,0.034347721407957416,29.11401277897659
2023-09,axis:AXISSCF,0.016615260000000003,0.02091976424581546,47.8016859200518
2023-09,axis:AXISSSF,0.022234199999999996,0.03954855641774769,25.285372983961636
2023-09,axis:AXISTAF,0.020345749999999992,0.04034917677723835,24.783653097084173
2023-09,axis:AXISTSF,0.046393580000000004,0.047973066344474666,20.845029851113026
2023-09,axis:AXISVAL,0.020720509999999998,0.02334567487682219,42.83448669941041
2023-09,dsp:DAAF,0.00979973,0.022517550329088122,44.409804147665305
2023-09,dsp:EQUITYOPPOR,0.018589159999999993,0.020528201347046575,48.71347387402119
2023-09,dsp:FOCUS,0.03667653000000001,0.0382590461970681,26.137609255837454
2023-09,dsp:Flexi Cap,0.02881172000000001,0.030208958018199283,33.102763736423924
2023-09,dsp:HEALTHCARE,0.05784694,0.07611086559617947,13.138728513556636
2023-09,dsp:MIDCAP,0.022862790000000008,0.025073412210189463,39.88288437237971
2023-09,dsp:Multi Asset,0.00485193,0.1056501661749537,9.465200446008085
2023-09,dsp:NRNEF,0.042358309999999996,0.0802983342416544,12.453558463498666
2023-09,dsp:QUANT,0.029851979999999997,0.030092236415541696,33.231162556051544
2023-09,dsp:SMALLCAP,0.01634639,0.017979618049473563,55.618534122824684
2023-09,dsp:TAX,0.023554599999999995,0.024737403097152375,40.42461514948245
2023-09,dsp:TIGER,0.01943893999999999,0.021952972452260397,45.55191795437408
2023-09,dsp:TOP100,0.04452852000000001,0.04815588308171904,20.765894756888397
2023-09,dsp:VALUE,0.013135259999999998,0.028794965402443237,34.72829315902392
2023-09,hdfc:HDFCBKGFSF,0.10646617,0.10917857522832879,9.159306190877347
2023-09,hdfc:HDFCBUSICY,0.0415101335298682,0.04590169898026079,21.785685981471673
2023-09,hdfc:HDFCCB,0.03643042999999999,0.0366279539334565,27.301552301194352
2023-09,hdfc:HDFCCS,0.03743434999999999,0.05357493417224344,18.665445239465896
2023-09,hdfc:HDFCDFNFND,0.10006581,0.10738932257745294,9.311912730232235
2023-09,hdfc:HDFCDIVYLD,0.02235962495610235,0.023284948255990832,42.946198076378224
2023-09,hdfc:HDFCEQ,0.04072661,0.05092274429194233,19.637590509006273
2023-09,hdfc:HDFCGR,0.016879480000000013,0.0354947856385356,28.17315225350539
2023-09,hdfc:HDFCHOF117,0.05165795,0.05344926966889863,18.709329541725914
2023-09,hdfc:HDFCLARGEF,0.011892950000000008,0.012950502401134293,77.21708154831222
2023-09,hdfc:HDFCMNCFND,0.037910799999999995,0.046575476159387896,21.470526604555968
2023-09,hdfc:HDFCMULCAP,0.012208089999999993,0.013156022323648264,76.0108165978463
2023-09,hdfc:HDFCNCCFND,0.02755804610153763,0.028606681860013597,34.95686794062612
2023-09,hdfc:HDFCPM,0.02352426,0.05540562005184578,18.048710565178236
2023-09,hdfc:HDFCSMALLF,0.01717156,0.01954992933063663,51.15108004165024
2023-09,hdfc:HDFCT2,0.04250860000000001,0.04534679998076404,22.052272716579708
2023-09,hdfc:HDFCTECHFD,0.09991325999999998,0.16669278229621917,5.9990599846306685
2023-09,hdfc:HDFCTRALFD,0.041300989999999996,0.0524116729342799,19.079719154431896
2023-09,hdfc:HDFCTS,0.04556835999999998,0.049734530072650565,20.10675477458484
2023-09,hdfc:HDINFG,0.03336903,0.040005220371451766,24.996737693603926
2023-09,hdfc:MIDCAP,0.01933907,0.02278418210201351,43.890098644867614
2023-09,hdfc:MY2005,0.013737629999999999,0.03156594874832174,31.679706761646653
2023-09,icici:BAF,0.013668382556340454,0.030885880920286157,32.37725362539975
2023-09,icici:BANFIN SERVICES,0.1121460294928652,0.12362142781557418,8.089212506846787
2023-09,icici:BCYCLE,0.02961176223631494,0.04299811371954629,23.25683416073704
2023-09,icici:BHACON,0.04086549490140059,0.052506151270367,19.045387555655253
2023-09,icici:BLUECHIP,0.03551262797957221,0.04741393337814379,21.090846693199385
2023-09,icici:COMFUND,0.04568003229423224,0.0507553245810514,19.70236636755412
2023-09,icici:DISCO,0.03239457900277005,0.04543753248426404,22.00823736073962
2023-09,icici:DIVYLD,0.03282957783440477,0.04175552391543012,23.94892714136117
2023-09,icici:E&DF,0.024566191522576674,0.05814189732388732,17.19930112409928
2023-09,icici:ESGFUND,0.03206831823871274,0.04520034076196489,22.123727014940524
2023-09,icici:EXPORTS,0.04330153444275965,0.0550917255259674,18.15154617962822
2023-09,icici:FLEXCAP,0.04101867882469874,0.04393901888033678,22.758814954958215
2023-09,icici:FMCG,0.1397687601257101,0.18424915981748657,5.427433161652294
2023-09,icici:FOCUSED,0.04146150494155731,0.04534873458956442,22.05133195117022
2023-09,icici:HOUSING,0.04536118915851409,0.05922976178756313,16.883404049245673
2023-09,icici:INDOPP,0.030302310099492004,0.03889237326239165,25.711981967605592
2023-09,icici:INFRA,0.027324641176186052,0.03214066412797924,31.113233877749135
2023-09,icici:INNOVA,0.021916222998512435,0.028011558588528485,35.69954870021149
2023-09,icici:LARGE & MIDCAP,0.022552490281576347,0.024670467469470492,40.534294748873
2023-09,icici:LTEF,0.0332991225834083,0.03913373846368172,25.55339814845585
2023-09,icici:MGFINDIA,0.030243314685201063,0.04578569180143576,21.840884360485774
2023-09,icici:MIDCAP,0.01864955589940371,0.02063159908789796,48.46934043937379
2023-09,icici:MNCFUND,0.031170099030030773,0.04212704634887838,23.737719272279925
2023-09,icici:MULTI,0.0185869922917762,0.0451007159655113,22.172597010759297
2023-09,icici:MULTICAP,0.015110478996591459,0.018032882445322026,55.454251589124816
2023-09,icici:PHARMA,0.05395209475089319,0.05821493037052587,17.177723886899955
2023-09,icici:PSUEQU,0.07432184745265477,0.08914355304524961,11.217861144623617
2023-09,icici:QUANT,0.027798729577983648,0.0320882427237117,31.164062445247186
2023-09,icici:SMALL,0.01645864595856742,0.020431030069394777,48.945158252102885
2023-09,icici:TECH,0.12123339841082448,0.13534418590769698,7.38857006153177
2023-09,icici:TRANSPO,0.05025717805439431,0.061482301047427426,16.264843425892604
2023-09,kotak:BAL,0.012969469999999997,0.02617582017877343,38.20319642976929
2023-09,kotak:BFS,0.08704113999999999,0.09397521798855593,10.641103275991098
2023-09,kotak:CON,0.020123690000000003,0.02089796612323537,47.85154660999051
2023-09,kotak:ELS,0.025863089999999995,0.026749048166725412,37.38450780629847
2023-09,kotak:EME,0.018434200000000005,0.020730076727665712,48.2390882164672
2023-09,kotak:ESG,0.03379170000000001,0.03514198289982921,28.455992447849603
2023-09,kotak:K30,0.02998686,0.0323488487134792,30.913001227871135
2023-09,kotak:KBA,0.014075070000000002,0.02984808471359629,33.50298719651126
2023-09,kotak:KBC,0.023335579999999998,0.023751771847300637,42.102122167094194
2023-09,kotak:KFE,0.037024810000000005,0.04106793825413504,24.349895380962113
2023-09,kotak:KIE,0.02665361,0.029979526363118576,33.35609735416702
2023-09,kotak:KMI,0.025116280000000005,0.027038430098815566,36.9843957783557
2023-09,kotak:KOP,0.021367709999999998,0.022537598657783833,44.37029939099696
2023-09,kotak:KPF,0.02148827,0.035915408975981625,27.843202361102126
2023-09,kotak:KQT,0.030061669999999995,0.031003107574322182,32.254831152095015
2023-09,kotak:MAF,0.0028055700000000007,0.07946347419632868,12.584398179336102
2023-09,kotak:MID,0.01694108,0.018614198629625246,53.722430919398256
2023-09,kotak:MUC,0.020862239999999997,0.02244951016683598,44.544401751681484
2023-09,kotak:SEF,0.03309872,0.03359407266400824,29.767155950441587
2023-09,mirae:MABAF,0.011366716804926522,0.025005376209491975,39.991399914247346
2023-09,mirae:MABFF,0.10556940991654902,0.10568552745572592,9.462033488160646
2023-09,mirae:MAEBF,0.020329116255472138,0.02061105422209283,48.51765412989442
2023-09,mirae:MAFCF,0.025237295509696587,0.02578104766727033,38.78818319976672
2023-09,mirae:MAFF,0.04616382315222634,0.05042150879755325,19.83280595618602
2023-09,mirae:MAHCF,0.0675887605634239,0.06857317729425841,14.582961435618492
2023-09,mirae:MAIPF,0.017133481080080223,0.032548703011777105,30.72319040295307
2023-09,mirae:MAMCF,0.017350337482155427,0.018256627177382793,54.77463007180478
2023-09,mirae:MAMPF,0.017136467633262015,0.018839960954113062,53.07866626876868
2023-09,mirae:MATSF,0.031169327749991198,0.03200937061473489,31.24085168796382
2023-09,mirae:MICCF,0.03378119041695039,0.03482335921421142,28.716356565391308
2023-09,mirae:MIIOF,0.04595164355669458,0.04628482638107949,21.60535272978326
2023-09,nippon:BF,0.07287514000000002,0.07907458767361111,12.646287883632196
2023-09,nippon:EA,0.03624706000000002,0.03633420978221523,27.522271875291402
2023-09,nippon:EO,0.020014030000000006,0.02064080688417217,48.44771842552445
2023-09,nippon:GF,0.015219860000000005,0.01580223624672631,63.28218262191633
2023-09,nippon:GS,0.020419809999999997,0.021977978097826183,45.50009084315672
2023-09,nippon:IT,0.024989779999999996,0.03664482699823405,27.288981335569982
2023-09,nippon:LC,0.02379115000000002,0.025031985258967198,39.94888897762395
2023-09,nippon:LE,0.03893086999999999,0.04321854704534561,23.138214224341773
2023-09,nippon:ME,0.03410816,0.03806495242305031,26.270885324802034
2023-09,nippon:MF,0.007697959999999999,0.029994752254839337,33.33916518142471
2023-09,nippon:NE,0.01697460000000001,0.037299831969910914,26.809772247946896
2023-09,nippon:PH,0.051145859999999994,0.05542750386463383,18.041584597463025
