month,scheme_id,stocks,observed_nav_weight
2024-06,sbi:SMCOMMA,23,0.9362
2024-06,sbi:SMEEF,37,0.958
2024-06,sbi:SMGLF,24,0.7363
2024-06,sbi:SMIDCAP,72,0.9437999999999999
2024-06,sbi:SPSU,26,0.9152999999999999
2024-06,sbi:SSCF,55,0.8734000000000001
2024-06,sbi:STOF,17,0.8522
2024-06,uti:002,55,0.38760000000000006
2024-06,uti:017,52,0.9659999999999999
2024-06,uti:042,58,0.9584999999999996
2024-06,uti:049,59,0.9257000000000001
2024-06,uti:066,61,0.6897000000000001
2024-06,uti:101,45,0.9707999999999998
2024-06,uti:118,38,0.9852
2024-06,uti:125,54,0.9838000000000002
2024-06,uti:160,87,0.9762000000000003
2024-06,uti:161,51,0.9535999999999997
2024-06,uti:162,34,0.9571999999999998
2024-06,uti:163,31,0.9941000000000001
2024-06,uti:190,50,0.9451999999999998
2024-06,uti:193,56,0.974
2024-06,uti:251,41,0.9791
2024-06,uti:322,84,0.6572999999999998
2024-06,uti:751,87,0.9662000000000001
2024-06,uti:753,30,0.9870000000000001
2024-06,uti:773,60,0.6802000000000001
2024-06,uti:775,26,0.9558000000000002
2024-07,absl:ABSLBCF,58,0.9424388870000001
2024-07,absl:ABSLESG,47,0.978363024
2024-07,absl:ABSLMAAF,54,0.6776126060000002
2024-07,absl:ABSLMCF,69,0.9498362069999998
2024-07,absl:ABSLQF,49,0.870170411
2024-07,absl:ABSLSO,60,0.9589359030000003
2024-07,absl:ABSLTNLF,32,0.949986812
2024-07,absl:ADVG,72,0.9816555150000003
2024-07,absl:BDYP,65,0.915148106
2024-07,absl:BINFRA,57,0.9748444750000002
2024-07,absl:BSL95F,79,0.7749547020000004
2024-07,absl:BSLBKFS,31,0.974195654
2024-07,absl:BSLDAAF,110,0.7436412730000002
2024-07,absl:BSLEQTY,75,0.9715104609999999
2024-07,absl:BSLFEF,80,0.9757438000000004
2024-07,absl:BSLMFG,59,0.987612891
2024-07,absl:BSLNMF,26,0.9363020430000002
2024-07,absl:BSLPHF,26,0.9763094030000001
2024-07,absl:BSLR96,66,0.986032327
2024-07,absl:BSLTA1,95,0.9829264260000001
2024-07,absl:BTOP100,30,0.953049407
2024-07,absl:GENNEXT,75,0.9573300720000002
2024-07,absl:MIDCAP,84,0.985710577
2024-07,absl:MNC,62,0.9871950259999999
2024-07,absl:PSUEQ,41,0.9779446249999999
2024-07,absl:PURE,77,0.976704183
2024-07,axis:AXISBCF,71,0.9653999999999996
2024-07,axis:AXISDEF,86,0.7011
2024-07,axis:AXISEHF,72,0.7884000000000001
2024-07,axis:AXISEQF,55,0.9484000000000001
2024-07,axis:AXISESG,56,0.8369999999999997
2024-07,axis:AXISF25,27,0.9515
2024-07,axis:AXISGOF,102,0.8492
2024-07,axis:AXISIMF,84,0.9821000000000003
2024-07,axis:AXISMCF,102,0.9817
2024-07,axis:AXISMLC,116,0.9961
2024-07,axis:AXISMLF,59,0.9615000000000002
2024-07,axis:AXISQUA,48,0.9859000000000001
2024-07,axis:AXISSCF,123,0.9151999999999998
2024-07,axis:AXISSSF,53,0.8109999999999999
2024-07,axis:AXISTAF,56,0.7101999999999998
2024-07,axis:AXISTSF,89,0.9788000000000003
2024-07,axis:AXISVAL,80,0.9785000000000001
2024-07,dsp:Banking and Financial Services,23,0.9693999999999998
2024-07,dsp:DAAF,106,0.6623999999999997
2024-07,dsp:EQUITYOPPOR,74,0.9696000000000001
2024-07,dsp:FOCUS,29,0.9657000000000003
2024-07,dsp:Flexi Cap,55,0.9821
2024-07,dsp:HEALTHCARE,24,0.8516999999999999
2024-07,dsp:MIDCAP,59,0.9749999999999999
2024-07,dsp:Multi Asset,34,0.43069999999999997
2024-07,dsp:Multicap Fund,60,0.9758999999999999
2024-07,dsp:NRNEF,23,0.8258
2024-07,dsp:QUANT,44,0.9908999999999998
2024-07,dsp:SMALLCAP,72,0.9363000000000002
2024-07,dsp:TAX,66,0.9880000000000001
2024-07,dsp:TIGER,75,0.9327
2024-07,dsp:TOP100,34,0.9436
2024-07,dsp:VALUE,57,0.6721999999999999
2024-07,hdfc:HDFCBKGFSF,33,0.9949000000000001
2024-07,hdfc:HDFCBUSICY,57,0.9561
2024-07,hdfc:HDFCCB,84,0.9853000000000003
2024-07,hdfc:HDFCCS,28,0.8562000000000001
2024-07,hdfc:HDFCDFNFND,20,0.9673999999999999
2024-07,hdfc:HDFCDIVYLD,101,0.9859999999999998
2024-07,hdfc:HDFCEQ,46,0.8768999999999999
2024-07,hdfc:HDFCGR,151,0.6569999999999996
2024-07,hdfc:HDFCHOF117,37,0.9882
2024-07,hdfc:HDFCLARGEF,192,0.9657999999999994
2024-07,hdfc:HDFCMANFFN,83,0.8874000000000002
2024-07,hdfc:HDFCMNCFND,32,0.9702999999999999
2024-07,hdfc:HDFCMULCAP,205,0.9690999999999994
2024-07,hdfc:HDFCNCCFND,41,0.9526999999999999
2024-07,hdfc:HDFCPHARHC,31,0.9945000000000002
2024-07,hdfc:HDFCPM,40,0.7064000000000002
2024-07,hdfc:HDFCSMALLF,82,0.9237000000000002
2024-07,hdfc:HDFCT2,49,0.9942
2024-07,hdfc:HDFCTECHFD,24,0.9544000000000001
2024-07,hdfc:HDFCTRALFD,31,0.9098999999999999
2024-07,hdfc:HDFCTS,43,0.9137000000000002
2024-07,hdfc:HDINFG,61,0.8884000000000004
2024-07,hdfc:MIDCAP,73,0.9199999999999998
2024-07,hdfc:MY2005,68,0.6641999999999999
2024-07,icici:BAF,91,0.7090769689999998
2024-07,icici:BANFIN SERVICES,32,0.9468247080000001
2024-07,icici:BCYCLE,61,0.8477492649999998
2024-07,icici:BHACON,51,0.9195684509999998
2024-07,icici:BLUECHIP,63,0.8906177140000003
2024-07,icici:COMFUND,41,0.962058013
2024-07,icici:DISCO,61,0.8210117660000003
2024-07,icici:DIVYLD,58,0.9406307519999998
2024-07,icici:E&DF,82,0.6825977550000001
2024-07,icici:ENERGY,23,0.5729211629999998
2024-07,icici:ESGFUND,42,0.9382346730000001
2024-07,icici:EXPORTS,47,0.8955507590000003
2024-07,icici:FLEXCAP,63,0.9758965510000002
2024-07,icici:FMCG,23,0.9441252319999998
2024-07,icici:FOCUSED,29,0.952920024
2024-07,icici:HOUSING,36,0.8310018549999998
2024-07,icici:INDOPP,59,0.8343057749999998
2024-07,icici:INFRA,61,0.929311458
2024-07,icici:INNOVA,60,0.8548700959999997
2024-07,icici:LARGE & MIDCAP,87,0.9489029250000002
2024-07,icici:LTEF,76,0.9540329700000005
2024-07,icici:MGFINDIA,86,0.9616218219999998
2024-07,icici:MIDCAP,84,0.9832168399999998
2024-07,icici:MNCFUND,43,0.8663714750000002
2024-07,icici:MULTI,74,0.6597476329999998
2024-07,icici:MULTICAP,116,0.8797465179999998
2024-07,icici:PHARMA,39,0.9557952939999999
2024-07,icici:PSUEQU,29,0.8404688370000001
2024-07,icici:QUANT,43,0.9140033470000001
2024-07,icici:SMALL,89,0.865581763
2024-07,icici:TECH,57,0.9191350869999999
2024-07,icici:TRANSPO,35,0.9689388460000002
2024-07,kotak:BAL,60,0.7531999999999999
2024-07,kotak:BFS,30,0.9897000000000002
2024-07,kotak:CMP,36,0.9746000000000001
2024-07,kotak:CON,66,0.9835000000000004
2024-07,kotak:ELS,58,0.9937000000000001
2024-07,kotak:EME,67,0.9595000000000006
2024-07,kotak:ESG,42,0.9760000000000001
2024-07,kotak:HLC,27,0.9824000000000002
2024-07,kotak:K30,58,0.9649
2024-07,kotak:KBA,90,0.6942999999999994
2024-07,kotak:KBC,50,0.9647000000000002
2024-07,kotak:KFE,30,0.9835
2024-07,kotak:KIE,51,0.9464
2024-07,kotak:KMI,55,0.9669999999999999
2024-07,kotak:KOP,67,0.9848000000000001
2024-07,kotak:KPF,46,0.8203000000000004
2024-07,kotak:KQT,59,0.9895000000000002
2024-07,kotak:MAF,63,0.7051000000000002
2024-07,kotak:MID,77,0.9629999999999997
2024-07,kotak:MUC,62,0.9936999999999997
2024-07,kotak:SEF,56,0.9819
2024-07,kotak:SPO,32,0.8478999999999999
2024-07,kotak:TCH,24,0.953
2024-07,mirae:MABAF,101,0.6758825620000001
2024-07,mirae:MABFF,30,0.988380162
2024-07,mirae:MAEBF,89,0.991973555
2024-07,mirae:MAFCF,67,0.9734007970000003
2024-07,mirae:MAFF,30,0.9829367640000002
2024-07,mirae:MAHCF,30,0.992580355
2024-07,mirae:MAIPF,78,0.736607634
2024-07,mirae:MAMAAF,100,0.6812545600000001
2024-07,mirae:MAMCF,76,0.9859995969999997
2024-07,mirae:MAMPF,79,0.9912824689999998
2024-07,mirae:MATSF,84,0.980491494
2024-07,mirae:MICCF,43,0.9871924190000001
2024-07,mirae:MIIOF,72,0.99541008657
2024-07,nippon:BF,26,0.9783999999999999
2024-07,nippon:EA,65,0.9903
2024-07,nippon:EO,108,0.9874000000000004
2024-07,nippon:GF,94,0.9865999999999997
2024-07,nippon:GS,73,0.9829999999999999
2024-07,nippon:IT,41,0.9109999999999998
2024-07,nippon:LC,93,0.9668999999999999
2024-07,nippon:LE,28,0.9418000000000001
2024-07,nippon:ME,35,0.9670999999999998
2024-07,nippon:MF,71,0.5298999999999998
2024-07,nippon:NE,68,0.6943000000000004
2024-07,nippon:PH,32,0.9843999999999998
2024-07,nippon:PS,36,0.9794999999999999
2024-07,nippon:QP,35,0.9793999999999999
2024-07,nippon:SC,210,0.9592999999999998
2024-07,nippon:SE,75,0.9512
2024-07,nippon:SH,65,0.7074
2024-07,nippon:TS,60,0.9744999999999997
2024-07,ppfas:PPDAAF,6,0.1631
2024-07,ppfas:PPETSF,33,0.8411
2024-07,ppfas:PPFCF,28,0.7104
2024-07,sbi:SBAF,74,0.7067999999999998
2024-07,sbi:SBFS,24,0.9357
2024-07,sbi:SBI-AOF,26,0.9268999999999998
2024-07,sbi:SBLUECHIP,48,0.9739000000000001
2024-07,sbi:SCF,90,0.8166999999999999
2024-07,sbi:SCOF,46,0.9643999999999996
2024-07,sbi:SDYF,40,0.9392000000000003
2024-07,sbi:SEHF,31,0.7303
2024-07,sbi:SEMVF,51,0.9989
2024-07,sbi:SEOF,26,0.9345
2024-07,sbi:SFEF,23,0.7939
2024-07,sbi:SFLEXI,95,0.9316999999999999
2024-07,sbi:SHOF,29,0.9179000000000003
2024-07,sbi:SIF,45,0.9033
2024-07,sbi:SLMF,75,0.9418999999999996
2024-07,sbi:SLTEF,60,0.9043999999999998
2024-07,sbi:SMAAF,50,0.43149999999999994
2024-07,sbi:SMCF,41,0.9515
2024-07,sbi:SMCOMMA,24,0.9609999999999999
2024-07,sbi:SMEEF,37,0.9629999999999999
2024-07,sbi:SMGLF,22,0.7198999999999999
2024-07,sbi:SMIDCAP,69,0.9388
2024-07,sbi:SPSU,25,0.9098
2024-07,sbi:SSCF,57,0.8947
2024-07,sbi:STOF,19,0.8242999999999999
2024-07,uti:002,55,0.3878
2024-07,uti:017,54,0.9520000000000002
2024-07,uti:042,58,0.9580000000000002
2024-07,uti:049,59,0.9311999999999999
2024-07,uti:066,61,0.6872999999999999
2024-07,uti:101,45,0.9414000000000001
2024-07,uti:118,39,0.9884999999999999
2024-07,uti:125,54,0.9853999999999997
2024-07,uti:160,86,0.9844999999999999
2024-07,uti:161,52,0.9394999999999999
2024-07,uti:162,34,0.95
2024-07,uti:163,31,0.9664000000000004
2024-07,uti:190,50,0.9417000000000001
2024-07,uti:193,57,0.9635999999999996
2024-07,uti:251,41,0.9621000000000003
2024-07,uti:322,83,0.6633999999999998
2024-07,uti:751,89,0.9680999999999996
2024-07,uti:753,30,0.9844999999999998
2024-07,uti:773,60,0.6995000000000001
2024-07,uti:775,26,0.9425000000000001
2024-08,absl:ABSLBCF,62,0.954562877
2024-08,absl:ABSLESG,49,0.971571984
2024-08,absl:ABSLMAAF,61,0.6845086249999999
2024-08,absl:ABSLMCF,70,0.9758838030000001
2024-08,absl:ABSLQF,49,0.9634217530000002
2024-08,absl:ABSLSO,62,0.9791094709999999
2024-08,absl:ABSLTNLF,33,0.97728896
2024-08,absl:ADVG,73,0.977823054
2024-08,absl:BDYP,64,0.9280344030000001
2024-08,absl:BINFRA,58,0.9688445670000001
2024-08,absl:BSL95F,77,0.7674534640000005
2024-08,absl:BSLBKFS,34,0.9829781269999999
2024-08,absl:BSLDAAF,114,0.7335588619999998
2024-08,absl:BSLEQTY,75,0.971864615
2024-08,absl:BSLFEF,77,0.9673587650000002
2024-08,absl:BSLMFG,62,0.9837209649999998
2024-08,absl:BSLNMF,25,0.9168401350000001
2024-08,absl:BSLPHF,26,0.913756263
2024-08,absl:BSLR96,65,0.979948936
2024-08,absl:BSLTA1,98,0.9737149249999999
2024-08,absl:BTOP100,28,0.9373021870000001
2024-08,absl:GENNEXT,76,0.9828825970000002
2024-08,absl:MIDCAP,84,0.9843732480000006
2024-08,absl:MNC,63,0.9888428290000003
2024-08,absl:PSUEQ,40,0.9465412979999996
2024-08,absl:PURE,75,0.9868613789999997
2024-08,axis:AXISBCF,75,0.9719000000000001
2024-08,axis:AXISDEF,86,0.7087
2024-08,axis:AXISEHF,74,0.7929000000000002
2024-08,axis:AXISEQF,54,0.9630000000000002
2024-08,axis:AXISESG,58,0.8513999999999998
2024-08,axis:AXISF25,27,0.9458000000000001
2024-08,axis:AXISGOF,105,0.8515999999999999
2024-08,axis:AXISIMF,86,0.9787000000000003
2024-08,axis:AXISMCF,101,0.9751999999999997
2024-08,axis:AXISMLC,119,0.9919
2024-08,axis:AXISMLF,58,0.9480000000000001
2024-08,axis:AXISQUA,50,0.9816000000000001
2024-08,axis:AXISSCF,122,0.9081999999999999
2024-08,axis:AXISSSF,54,0.8064000000000002
2024-08,axis:AXISTAF,57,0.6850999999999998
2024-08,axis:AXISTSF,85,0.9776999999999999
2024-08,axis:AXISVAL,79,0.9674999999999998
2024-08,dsp:Banking and Financial Services,22,0.9239999999999998
2024-08,dsp:DAAF,103,0.6723999999999999
2024-08,dsp:EQUITYOPPOR,72,0.9609
2024-08,dsp:FOCUS,30,0.9498999999999999
2024-08,dsp:Flexi Cap,56,0.9685999999999997
2024-08,dsp:HEALTHCARE,23,0.8235999999999999
2024-08,dsp:MIDCAP,58,0.9733
2024-08,dsp:Multi Asset,34,0.41629999999999995
2024-08,dsp:Multicap Fund,59,0.9553999999999999
2024-08,dsp:NRNEF,23,0.8097000000000002
2024-08,dsp:QUANT,44,0.9994000000000001
2024-08,dsp:SMALLCAP,74,0.9433999999999998
2024-08,dsp:TAX,65,0.9824000000000002
2024-08,dsp:TIGER,70,0.9303999999999999
2024-08,dsp:TOP100,33,0.9168
2024-08,dsp:VALUE,57,0.6668999999999999
2024-08,hdfc:HDFCBKGFSF,32,0.9881000000000001
2024-08,hdfc:HDFCBUSICY,62,0.9318000000000002
2024-08,hdfc:HDFCCB,86,0.9824999999999999
2024-08,hdfc:HDFCCS,28,0.8621
2024-08,hdfc:HDFCDFNFND,20,0.9498999999999999
2024-08,hdfc:HDFCDIVYLD,105,0.9777999999999996
2024-08,hdfc:HDFCEQ,45,0.8638999999999999
2024-08,hdfc:HDFCGR,150,0.6490999999999997
2024-08,hdfc:HDFCHOF117,37,0.9856999999999999
2024-08,hdfc:HDFCLARGEF,193,0.9748999999999997
2024-08,hdfc:HDFCMANFFN,86,0.9160999999999998
2024-08,hdfc:HDFCMNCFND,32,0.9498000000000002
2024-08,hdfc:HDFCMULCAP,208,0.9683
2024-08,hdfc:HDFCNCCFND,43,0.9773999999999998
2024-08,hdfc:HDFCPHARHC,31,0.9772
2024-08,hdfc:HDFCPM,40,0.6877
2024-08,hdfc:HDFCSMALLF,87,0.9281999999999999
2024-08,hdfc:HDFCT2,45,0.9695999999999998
2024-08,hdfc:HDFCTECHFD,27,0.9695
2024-08,hdfc:HDFCTRALFD,32,0.9735
2024-08,hdfc:HDFCTS,43,0.9160000000000001
2024-08,hdfc:HDINFG,62,0.8957999999999998
2024-08,hdfc:MIDCAP,73,0.9213000000000001
2024-08,hdfc:MY2005,71,0.6613999999999999
2024-08,icici:BAF,90,0.703361325
2024-08,icici:BANFIN SERVICES,33,0.9283053759999998
2024-08,icici:BCYCLE,61,0.8662526180000003
2024-08,icici:BHACON,52,0.8893097889999998
2024-08,icici:BLUECHIP,60,0.9010674669999997
2024-08,icici:COMFUND,40,0.963009497
2024-08,icici:DISCO,66,0.820420209
2024-08,icici:DIVYLD,58,0.9323323059999999
2024-08,icici:E&DF,84,0.6764696350000001
2024-08,icici:ENERGY,34,0.8766771319999997
2024-08,icici:ESGFUND,41,0.9133081989999998
2024-08,icici:EXPORTS,52,0.8780055270000002
2024-08,icici:FLEXCAP,67,0.9837913819999999
2024-08,icici:FMCG,21,0.9290853299999999
2024-08,icici:FOCUSED,28,0.9450182770000001
2024-08,icici:HOUSING,38,0.8634816130000005
2024-08,icici:INDOPP,61,0.869721095
2024-08,icici:INFRA,57,0.9365003329999998
2024-08,icici:INNOVA,62,0.8603068260000002
2024-08,icici:LARGE & MIDCAP,88,0.9497585040000001
2024-08,icici:LTEF,75,0.9548940480000001
2024-08,icici:MGFINDIA,87,0.9556862549999999
2024-08,icici:MIDCAP,82,0.988066154
2024-08,icici:MNCFUND,43,0.8724161720000001
2024-08,icici:MULTI,75,0.6666777319999999
2024-08,icici:MULTICAP,114,0.893535942
2024-08,icici:PHARMA,39,0.9368214330000003
2024-08,icici:PSUEQU,29,0.862327358
2024-08,icici:QUANT,44,0.9072741739999998
2024-08,icici:SMALL,98,0.8881404549999998
2024-08,icici:TECH,63,0.9152352309999998
2024-08,icici:TRANSPO,35,0.953833769
2024-08,kotak:BAL,60,0.7367
2024-08,kotak:BFS,30,0.9854999999999997
2024-08,kotak:CMP,38,0.9881
2024-08,kotak:CON,67,0.9896000000000001
2024-08,kotak:ELS,57,0.9742999999999999
2024-08,kotak:EME,68,0.9548999999999997
2024-08,kotak:ESG,42,0.9924999999999999
2024-08,kotak:HLC,28,0.9904999999999998
2024-08,kotak:K30,60,0.9577999999999999
2024-08,kotak:KBA,95,0.6947
2024-08,kotak:KBC,51,0.9828999999999999
2024-08,kotak:KFE,29,0.9849000000000001
2024-08,kotak:KIE,51,0.9651000000000001
2024-08,kotak:KMI,56,0.9476999999999999
2024-08,kotak:KOP,68,0.9846
2024-08,kotak:KPF,44,0.8377999999999999
2024-08,kotak:KQT,48,0.9980000000000002
2024-08,kotak:MAF,65,0.6742000000000001
2024-08,kotak:MID,74,0.9619999999999999
2024-08,kotak:MUC,61,0.9673999999999998
2024-08,kotak:SEF,58,0.9876000000000003
2024-08,kotak:SPO,37,0.9754
2024-08,kotak:TCH,25,0.9174
2024-08,mirae:MABAF,102,0.6677346839999998
2024-08,mirae:MABFF,29,0.9764119539999998
2024-08,mirae:MAEBF,90,0.9912669580000002
2024-08,mirae:MAFCF,70,0.9684500770000002
2024-08,mirae:MAFF,30,0.9818051640000001
2024-08,mirae:MAHCF,31,0.9930859900000001
2024-08,mirae:MAIPF,79,0.73212313
2024-08,mirae:MAMAAF,102,0.6767374740000001
2024-08,mirae:MAMCF,77,0.9855599479999997
2024-08,mirae:MAMPF,80,0.989967654
2024-08,mirae:MATSF,85,0.9856449460000002
2024-08,mirae:MICCF,41,0.9804675929999999
2024-08,mirae:MIIOF,74,0.9839883231100001
2024-08,nippon:BF,26,0.9820000000000001
2024-08,nippon:EA,64,0.9879
2024-08,nippon:EO,110,0.9794999999999999
2024-08,nippon:GF,95,0.9726999999999999
2024-08,nippon:GS,73,0.9847999999999999
2024-08,nippon:IT,43,0.9536000000000002
2024-08,nippon:LC,92,0.9618999999999999
2024-08,nippon:LE,28,0.9056
2024-08,nippon:ME,35,0.9880000000000001
2024-08,nippon:MF,76,0.5461999999999999
2024-08,nippon:NE,70,0.6859999999999998
2024-08,nippon:PH,33,0.9741000000000002
2024-08,nippon:PS,39,0.9863000000000002
2024-08,nippon:QP,35,0.9833999999999998
2024-08,nippon:SC,215,0.9598999999999998
2024-08,nippon:SE,77,0.9613000000000002
2024-08,nippon:SH,66,0.7320999999999999
2024-08,nippon:TS,59,0.9658
2024-08,ppfas:PPDAAF,6,0.1571
2024-08,ppfas:PPETSF,33,0.8334999999999999
2024-08,ppfas:PPFCF,28,0.6993999999999998
2024-08,sbi:Innovative Opportunities,27,0.6129000000000001
2024-08,sbi:SBAF,74,0.6910999999999999
2024-08,sbi:SBFS,22,0.9320999999999999
2024-08,sbi:SBI-AOF,28,0.9581
2024-08,sbi:SBLUECHIP,46,0.9524000000000001
2024-08,sbi:SCF,91,0.8332999999999998
2024-08,sbi:SCOF,46,0.9628
2024-08,sbi:SDYF,40,0.9339999999999999
2024-08,sbi:SEHF,31,0.7339999999999999
2024-08,sbi:SEMVF,50,0.9991000000000001
2024-08,sbi:SEOF,27,0.9431000000000003
2024-08,sbi:SFEF,23,0.7695
2024-08,sbi:SFLEXI,100,0.9273999999999999
2024-08,sbi:SHOF,28,0.9111000000000001
2024-08,sbi:SIF,44,0.9140999999999996
2024-08,sbi:SLMF,75,0.9383000000000002
2024-08,sbi:SLTEF,60,0.9022
2024-08,sbi:SMAAF,49,0.41200000000000003
2024-08,sbi:SMCF,42,0.9486000000000001
2024-08,sbi:SMCOMMA,24,0.9324
2024-08,sbi:SMEEF,36,0.9714999999999997
2024-08,sbi:SMGLF,23,0.7439
2024-08,sbi:SMIDCAP,68,0.9329000000000001
2024-08,sbi:SPSU,23,0.9206999999999999
2024-08,sbi:SSCF,56,0.8934999999999998
2024-08,sbi:STOF,21,0.8423999999999999
2024-08,uti:002,55,0.3919000000000001
2024-08,uti:017,54,0.9611000000000002
2024-08,uti:042,58,0.9579000000000001
2024-08,uti:049,58,0.9405000000000001
2024-08,uti:066,60,0.6960999999999998
2024-08,uti:101,45,0.9534
2024-08,uti:118,38,0.9743999999999998
2024-08,uti:125,52,0.9662000000000001
2024-08,uti:160,85,0.9769000000000002
2024-08,uti:161,52,0.9419999999999997
2024-08,uti:162,35,0.9463999999999999
2024-08,uti:163,33,0.989
2024-08,uti:190,51,0.9327000000000001
2024-08,uti:193,56,0.9578000000000001
2024-08,uti:251,40,0.9422999999999999
2024-08,uti:322,85,0.6665
2024-08,uti:751,88,0.9635999999999997
2024-08,uti:753,29,0.9530000000000001
2024-08,uti:773,59,0.6944999999999996
2024-08,uti:775,27,0.9489
2024-09,absl:ABSLBCF,65,0.9716090489999998
2024-09,absl:ABSLESG,49,0.9689561400000002
2024-09,absl:ABSLMAAF,54,0.6598776879999999
2024-09,absl:ABSLMCF,69,0.981355711
2024-09,absl:ABSLQF,45,0.968807312
2024-09,absl:ABSLSO,61,0.9872545389999999
2024-09,absl:ABSLTNLF,32,0.9694072560000002
2024-09,absl:ADVG,75,0.9860656570000002
2024-09,absl:BDYP,65,0.941615812
2024-09,absl:BINFRA,60,0.9715964430000003
2024-09,absl:BSL95F,75,0.7671714720000004
2024-09,absl:BSLBKFS,35,0.980601754
2024-09,absl:BSLDAAF,108,0.7292310820000001
2024-09,absl:BSLEQTY,79,0.9835191520000002
2024-09,absl:BSLFEF,77,0.969637767
2024-09,absl:BSLMFG,65,0.9944473899999996
2024-09,absl:BSLNMF,26,0.9322845740000002
2024-09,absl:BSLPHF,26,0.920139051
2024-09,absl:BSLR96,66,0.9892844960000003
2024-09,absl:BSLTA1,97,0.9722810519999998
2024-09,absl:BTOP100,29,0.960543052
2024-09,absl:GENNEXT,77,0.9778009849999999
2024-09,absl:MIDCAP,86,0.9851819629999997
2024-09,absl:MNC,63,0.9902453520000003
2024-09,absl:PSUEQ,36,0.9860490490000001
2024-09,absl:PURE,70,0.9814327440000002
2024-09,axis:AXISBCF,83,0.9637999999999998
2024-09,axis:AXISCON,48,0.6997999999999999
2024-09,axis:AXISDEF,90,0.7082999999999996
2024-09,axis:AXISEHF,75,0.7758999999999999
2024-09,axis:AXISEQF,54,0.9387
2024-09,axis:AXISESG,56,0.8672000000000002
2024-09,axis:AXISF25,27,0.9677999999999999
2024-09,axis:AXISGOF,104,0.8473999999999999
2024-09,axis:AXISIMF,85,0.9712000000000001
2024-09,axis:AXISMCF,102,0.9801000000000003
2024-09,axis:AXISMLC,118,0.9785999999999998
2024-09,axis:AXISMLF,61,0.9581
2024-09,axis:AXISQUA,48,0.9791000000000001
2024-09,axis:AXISSCF,121,0.8863999999999997
2024-09,axis:AXISSSF,56,0.8040999999999998
2024-09,axis:AXISTAF,65,0.6729999999999999
2024-09,axis:AXISTSF,83,0.9746999999999999
2024-09,axis:AXISVAL,79,0.9400999999999995
2024-09,dsp:Banking and Financial Services,23,0.8993999999999999
2024-09,dsp:DAAF,106,0.6563999999999997
2024-09,dsp:EQUITYOPPOR,70,0.9708000000000001
2024-09,dsp:FOCUS,28,0.9298000000000001
2024-09,dsp:Flexi Cap,56,0.9712000000000001
2024-09,dsp:HEALTHCARE,23,0.8234999999999999
2024-09,dsp:MIDCAP,59,0.9515000000000001
2024-09,dsp:Multi Asset,34,0.4148999999999999
2024-09,dsp:Multicap Fund,61,0.9395999999999999
2024-09,dsp:NRNEF,23,0.8423
2024-09,dsp:QUANT,44,0.9993
2024-09,dsp:SMALLCAP,74,0.9411
2024-09,dsp:TAX,62,0.9649999999999999
2024-09,dsp:TIGER,72,0.9581999999999999
2024-09,dsp:TOP100,32,0.9044
2024-09,dsp:VALUE,57,0.665
2024-09,hdfc:HDFCBKGFSF,33,0.9977000000000003
2024-09,hdfc:HDFCBUSICY,63,0.9349000000000002
2024-09,hdfc:HDFCCB,87,0.9923000000000004
2024-09,hdfc:HDFCCS,28,0.8647999999999997
2024-09,hdfc:HDFCDFNFND,21,0.9767000000000001
2024-09,hdfc:HDFCDIVYLD,110,0.9841000000000001
2024-09,hdfc:HDFCEQ,47,0.8701
2024-09,hdfc:HDFCGR,158,0.6510999999999993
2024-09,hdfc:HDFCHOF117,37,0.9902000000000001
2024-09,hdfc:HDFCLARGEF,198,0.9722999999999989
2024-09,hdfc:HDFCMANFFN,89,0.9752999999999998
2024-09,hdfc:HDFCMNCFND,32,0.9564999999999999
2024-09,hdfc:HDFCMULCAP,212,0.9624999999999992
2024-09,hdfc:HDFCNCCFND,43,0.9423000000000001
2024-09,hdfc:HDFCPHARHC,32,0.9750000000000002
2024-09,hdfc:HDFCPM,40,0.6863
2024-09,hdfc:HDFCSMALLF,85,0.9321
2024-09,hdfc:HDFCT2,46,0.9631999999999998
2024-09,hdfc:HDFCTECHFD,27,0.9536000000000001
2024-09,hdfc:HDFCTRALFD,30,0.9526
2024-09,hdfc:HDFCTS,45,0.9222000000000001
2024-09,hdfc:HDINFG,61,0.9108
2024-09,hdfc:MIDCAP,75,0.9305999999999999
2024-09,hdfc:MY2005,70,0.6643
2024-09,icici:BAF,89,0.6791199839999998
2024-09,icici:BANFIN SERVICES,36,0.9477245420000003
2024-09,icici:BCYCLE,63,0.867234483
2024-09,icici:BHACON,53,0.855210391
2024-09,icici:BLUECHIP,60,0.8883379150000003
2024-09,icici:COMFUND,43,0.9636921960000006
2024-09,icici:DISCO,61,0.8256784159999999
2024-09,icici:DIVYLD,62,0.9507125349999997
2024-09,icici:E&DF,84,0.6673413970000003
2024-09,icici:ENERGY,40,0.9127160890000002
2024-09,icici:ESGFUND,45,0.9387418790000001
2024-09,icici:EXPORTS,53,0.8518816220000001
2024-09,icici:FLEXCAP,64,0.9734467609999999
2024-09,icici:FMCG,21,0.9491236930000002
2024-09,icici:FOCUSED,29,0.959491639
2024-09,icici:HOUSING,39,0.8605949290000002
2024-09,icici:INDOPP,64,0.878258487
2024-09,icici:INFRA,57,0.916572809
2024-09,icici:INNOVA,62,0.860197234
2024-09,icici:LARGE & MIDCAP,91,0.9312990479999999
2024-09,icici:LTEF,77,0.9620221190000006
